orgao_orcamentario,ano,dotacoes,valores
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2021,projeto_de_lei,0.02
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2021,dotacao_inicial,0.02
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2021,dotacao_atual,0.02
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2021,empenhado,0.02
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2021,liquidado,0
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2021,pago,0
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2022,projeto_de_lei,0.06
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2022,dotacao_inicial,0.06
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2022,dotacao_atual,0.06
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2022,empenhado,0.06
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2022,liquidado,0.02
Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,2022,pago,0.02
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2020,projeto_de_lei,0.51
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2020,dotacao_inicial,0.19
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2020,dotacao_atual,0.2
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2020,empenhado,0.03
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2020,liquidado,0.03
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2020,pago,0.03
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2021,projeto_de_lei,0.64
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2021,dotacao_inicial,0.6
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2021,dotacao_atual,0.2
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2021,empenhado,0.05
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2021,liquidado,0.02
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2021,pago,0.02
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2022,projeto_de_lei,0.64
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2022,dotacao_inicial,0.64
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2022,dotacao_atual,0.060000000000000005
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2022,empenhado,0.03
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2022,liquidado,0.02
Recursos sob Supervisão do Ministério da Agricultura e Pecuária,2022,pago,0.02
Recursos sob Supervisão do Ministério da Educação,2018,projeto_de_lei,12.95
Recursos sob Supervisão do Ministério da Educação,2018,dotacao_inicial,13.01
Recursos sob Supervisão do Ministério da Educação,2018,dotacao_atual,13.01
Recursos sob Supervisão do Ministério da Educação,2018,empenhado,13.01
Recursos sob Supervisão do Ministério da Educação,2018,liquidado,11.78
Recursos sob Supervisão do Ministério da Educação,2018,pago,11.78
Recursos sob Supervisão do Ministério da Educação,2019,projeto_de_lei,12.97
Recursos sob Supervisão do Ministério da Educação,2019,dotacao_inicial,12.97
Recursos sob Supervisão do Ministério da Educação,2019,dotacao_atual,12.97
Recursos sob Supervisão do Ministério da Educação,2019,empenhado,12.97
Recursos sob Supervisão do Ministério da Educação,2019,liquidado,11.03
Recursos sob Supervisão do Ministério da Educação,2019,pago,11.03
Recursos sob Supervisão do Ministério da Educação,2020,projeto_de_lei,13.63
Recursos sob Supervisão do Ministério da Educação,2020,dotacao_inicial,13.63
Recursos sob Supervisão do Ministério da Educação,2020,dotacao_atual,13.63
Recursos sob Supervisão do Ministério da Educação,2020,empenhado,13.63
Recursos sob Supervisão do Ministério da Educação,2020,liquidado,11.04
Recursos sob Supervisão do Ministério da Educação,2020,pago,11.04
Recursos sob Supervisão do Ministério da Educação,2021,projeto_de_lei,12.55
Recursos sob Supervisão do Ministério da Educação,2021,dotacao_inicial,12.83
Recursos sob Supervisão do Ministério da Educação,2021,dotacao_atual,14.29
Recursos sob Supervisão do Ministério da Educação,2021,empenhado,14.29
Recursos sob Supervisão do Ministério da Educação,2021,liquidado,12.37
Recursos sob Supervisão do Ministério da Educação,2021,pago,12.37
Recursos sob Supervisão do Ministério da Educação,2022,projeto_de_lei,14.94
Recursos sob Supervisão do Ministério da Educação,2022,dotacao_inicial,15.44
Recursos sob Supervisão do Ministério da Educação,2022,dotacao_atual,16.87
Recursos sob Supervisão do Ministério da Educação,2022,empenhado,16.87
Recursos sob Supervisão do Ministério da Educação,2022,liquidado,14.23
Recursos sob Supervisão do Ministério da Educação,2022,pago,14.23
Recursos sob Supervisão do Ministério da Fazenda,2018,projeto_de_lei,19.78
Recursos sob Supervisão do Ministério da Fazenda,2018,dotacao_inicial,17.72
Recursos sob Supervisão do Ministério da Fazenda,2018,dotacao_atual,22.7
Recursos sob Supervisão do Ministério da Fazenda,2018,empenhado,20.630000000000003
Recursos sob Supervisão do Ministério da Fazenda,2018,liquidado,18.1
Recursos sob Supervisão do Ministério da Fazenda,2018,pago,18.1
Recursos sob Supervisão do Ministério da Fazenda,2019,projeto_de_lei,26.75
Recursos sob Supervisão do Ministério da Fazenda,2019,dotacao_inicial,9.35
Recursos sob Supervisão do Ministério da Fazenda,2019,dotacao_atual,27.459999999999997
Recursos sob Supervisão do Ministério da Fazenda,2019,empenhado,22.07
Recursos sob Supervisão do Ministério da Fazenda,2019,liquidado,20.09
Recursos sob Supervisão do Ministério da Fazenda,2019,pago,19.7
Recursos sob Supervisão do Ministério da Fazenda,2020,projeto_de_lei,15.99
Recursos sob Supervisão do Ministério da Fazenda,2020,dotacao_inicial,16.64
Recursos sob Supervisão do Ministério da Fazenda,2020,dotacao_atual,170.29
Recursos sob Supervisão do Ministério da Fazenda,2020,empenhado,163.41
Recursos sob Supervisão do Ministério da Fazenda,2020,liquidado,161.33
Recursos sob Supervisão do Ministério da Fazenda,2020,pago,160.95
Recursos sob Supervisão do Ministério da Fazenda,2021,projeto_de_lei,16.53
Recursos sob Supervisão do Ministério da Fazenda,2021,dotacao_inicial,18.37
Recursos sob Supervisão do Ministério da Fazenda,2021,dotacao_atual,33.58
Recursos sob Supervisão do Ministério da Fazenda,2021,empenhado,32.55
Recursos sob Supervisão do Ministério da Fazenda,2021,liquidado,31.81
Recursos sob Supervisão do Ministério da Fazenda,2021,pago,31.45
Recursos sob Supervisão do Ministério da Fazenda,2022,projeto_de_lei,24.68
Recursos sob Supervisão do Ministério da Fazenda,2022,dotacao_inicial,27.58
Recursos sob Supervisão do Ministério da Fazenda,2022,dotacao_atual,53.82
Recursos sob Supervisão do Ministério da Fazenda,2022,empenhado,51.8
Recursos sob Supervisão do Ministério da Fazenda,2022,liquidado,46.93
Recursos sob Supervisão do Ministério da Fazenda,2022,pago,46.58
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2018,projeto_de_lei,6
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2018,dotacao_inicial,6
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2018,dotacao_atual,5.569999999999999
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2018,empenhado,5.43
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2018,liquidado,5.32
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2018,pago,4.95
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2019,projeto_de_lei,0
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2019,dotacao_inicial,6.42
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2019,dotacao_atual,0
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2019,empenhado,0
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2019,liquidado,0
Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos,2019,pago,0
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2018,projeto_de_lei,8.25
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2018,dotacao_inicial,7.97
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2018,dotacao_atual,3.0500000000000003
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2018,empenhado,2.04
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2018,liquidado,1.53
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2018,pago,1.53
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2019,projeto_de_lei,0
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2019,dotacao_inicial,10.31
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2019,dotacao_atual,0
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2019,empenhado,0
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2019,liquidado,0
Recursos sob Supervisão do Ministério do Planejamento e Orçamento,2019,pago,0
Recursos sob Supervisão do Ministério do Turismo,2020,projeto_de_lei,0
Recursos sob Supervisão do Ministério do Turismo,2020,dotacao_inicial,0
Recursos sob Supervisão do Ministério do Turismo,2020,dotacao_atual,3
Recursos sob Supervisão do Ministério do Turismo,2020,empenhado,3
Recursos sob Supervisão do Ministério do Turismo,2020,liquidado,3
Recursos sob Supervisão do Ministério do Turismo,2020,pago,3
Recursos sob Supervisão do Ministério do Turismo,2022,projeto_de_lei,0
Recursos sob Supervisão do Ministério do Turismo,2022,dotacao_inicial,0
Recursos sob Supervisão do Ministério do Turismo,2022,dotacao_atual,3.86
Recursos sob Supervisão do Ministério do Turismo,2022,empenhado,3.86
Recursos sob Supervisão do Ministério do Turismo,2022,liquidado,0
Recursos sob Supervisão do Ministério do Turismo,2022,pago,0
Remuneração de Agentes Financeiros,2018,projeto_de_lei,0.87
Remuneração de Agentes Financeiros,2018,dotacao_inicial,0.78
Remuneração de Agentes Financeiros,2018,dotacao_atual,0.75
Remuneração de Agentes Financeiros,2018,empenhado,0.75
Remuneração de Agentes Financeiros,2018,liquidado,0.64
Remuneração de Agentes Financeiros,2018,pago,0.64
Remuneração de Agentes Financeiros,2019,projeto_de_lei,0.75
Remuneração de Agentes Financeiros,2019,dotacao_inicial,0.72
Remuneração de Agentes Financeiros,2019,dotacao_atual,0.86
Remuneração de Agentes Financeiros,2019,empenhado,0.79
Remuneração de Agentes Financeiros,2019,liquidado,0.65
Remuneração de Agentes Financeiros,2019,pago,0.65
Remuneração de Agentes Financeiros,2020,projeto_de_lei,0.46
Remuneração de Agentes Financeiros,2020,dotacao_inicial,0.43
Remuneração de Agentes Financeiros,2020,dotacao_atual,0.75
Remuneração de Agentes Financeiros,2020,empenhado,0.66
Remuneração de Agentes Financeiros,2020,liquidado,0.53
Remuneração de Agentes Financeiros,2020,pago,0.53
Remuneração de Agentes Financeiros,2021,projeto_de_lei,0.11
Remuneração de Agentes Financeiros,2021,dotacao_inicial,0.1
Remuneração de Agentes Financeiros,2021,dotacao_atual,0.65
Remuneração de Agentes Financeiros,2021,empenhado,0.65
Remuneração de Agentes Financeiros,2021,liquidado,0.42
Remuneração de Agentes Financeiros,2021,pago,0.42
Remuneração de Agentes Financeiros,2022,projeto_de_lei,0.93
Remuneração de Agentes Financeiros,2022,dotacao_inicial,0.47
Remuneração de Agentes Financeiros,2022,dotacao_atual,1.02
Remuneração de Agentes Financeiros,2022,empenhado,0.98
Remuneração de Agentes Financeiros,2022,liquidado,0.79
Remuneração de Agentes Financeiros,2022,pago,0.79
Reserva de Contingência,2018,projeto_de_lei,8.15
Reserva de Contingência,2018,dotacao_inicial,2.48
Reserva de Contingência,2018,dotacao_atual,0.5
Reserva de Contingência,2018,empenhado,0
Reserva de Contingência,2018,liquidado,0
Reserva de Contingência,2018,pago,0
Reserva de Contingência,2019,projeto_de_lei,17.07
Reserva de Contingência,2019,dotacao_inicial,9.35
Reserva de Contingência,2019,dotacao_atual,7.08
Reserva de Contingência,2019,empenhado,0
Reserva de Contingência,2019,liquidado,0
Reserva de Contingência,2019,pago,0
Reserva de Contingência,2020,projeto_de_lei,81.37
Reserva de Contingência,2020,dotacao_inicial,75.58
Reserva de Contingência,2020,dotacao_atual,80.03
Reserva de Contingência,2020,empenhado,0
Reserva de Contingência,2020,liquidado,0
Reserva de Contingência,2020,pago,0
Reserva de Contingência,2021,projeto_de_lei,11.12
Reserva de Contingência,2021,dotacao_inicial,2.11
Reserva de Contingência,2021,dotacao_atual,2.11
Reserva de Contingência,2021,empenhado,0
Reserva de Contingência,2021,liquidado,0
Reserva de Contingência,2021,pago,0
Reserva de Contingência,2022,projeto_de_lei,11.41
Reserva de Contingência,2022,dotacao_inicial,3.29
Reserva de Contingência,2022,dotacao_atual,3.29
Reserva de Contingência,2022,empenhado,0
Reserva de Contingência,2022,liquidado,0
Reserva de Contingência,2022,pago,0
Reserva de Contingência,2023,projeto_de_lei,17.83
Reserva de Contingência,2023,dotacao_inicial,8.13
Reserva de Contingência,2023,dotacao_atual,8.13
Reserva de Contingência,2023,empenhado,0
Reserva de Contingência,2023,liquidado,0
Reserva de Contingência,2023,pago,0
Senado Federal,2018,projeto_de_lei,4.37
Senado Federal,2018,dotacao_inicial,4.37
Senado Federal,2018,dotacao_atual,4.37
Senado Federal,2018,empenhado,4.15
Senado Federal,2018,liquidado,4.12
Senado Federal,2018,pago,4.109999999999999
Senado Federal,2019,projeto_de_lei,4.5
Senado Federal,2019,dotacao_inicial,4.5
Senado Federal,2019,dotacao_atual,4.51
Senado Federal,2019,empenhado,4.390000000000001
Senado Federal,2019,liquidado,4.32
Senado Federal,2019,pago,4.32
Senado Federal,2020,projeto_de_lei,4.59
Senado Federal,2020,dotacao_inicial,4.59
Senado Federal,2020,dotacao_atual,4.63
Senado Federal,2020,empenhado,4.41
Senado Federal,2020,liquidado,4.28
Senado Federal,2020,pago,4.28
Senado Federal,2021,projeto_de_lei,4.7299999999999995
Senado Federal,2021,dotacao_inicial,4.7299999999999995
Senado Federal,2021,dotacao_atual,4.7299999999999995
Senado Federal,2021,empenhado,4.41
Senado Federal,2021,liquidado,4.33
Senado Federal,2021,pago,4.33
Senado Federal,2022,projeto_de_lei,5.11
Senado Federal,2022,dotacao_inicial,5.1
Senado Federal,2022,dotacao_atual,5.11
Senado Federal,2022,empenhado,4.48
Senado Federal,2022,liquidado,4.359999999999999
Senado Federal,2022,pago,4.34
Senado Federal,2023,projeto_de_lei,5.71
Senado Federal,2023,dotacao_inicial,5.71
Senado Federal,2023,dotacao_atual,5.71
Senado Federal,2023,empenhado,4.38
Senado Federal,2023,liquidado,1.0699999999999998
Senado Federal,2023,pago,1.05
Superior Tribunal de Justiça,2018,projeto_de_lei,1.54
Superior Tribunal de Justiça,2018,dotacao_inicial,1.54
Superior Tribunal de Justiça,2018,dotacao_atual,1.5299999999999998
Superior Tribunal de Justiça,2018,empenhado,1.4700000000000002
Superior Tribunal de Justiça,2018,liquidado,1.42
Superior Tribunal de Justiça,2018,pago,1.42
Superior Tribunal de Justiça,2019,projeto_de_lei,1.64
Superior Tribunal de Justiça,2019,dotacao_inicial,1.64
Superior Tribunal de Justiça,2019,dotacao_atual,1.64
Superior Tribunal de Justiça,2019,empenhado,1.5499999999999998
Superior Tribunal de Justiça,2019,liquidado,1.49
Superior Tribunal de Justiça,2019,pago,1.49
Superior Tribunal de Justiça,2020,projeto_de_lei,1.6199999999999999
Superior Tribunal de Justiça,2020,dotacao_inicial,1.63
Superior Tribunal de Justiça,2020,dotacao_atual,1.65
Superior Tribunal de Justiça,2020,empenhado,1.5399999999999998
Superior Tribunal de Justiça,2020,liquidado,1.51
Superior Tribunal de Justiça,2020,pago,1.5
Superior Tribunal de Justiça,2021,projeto_de_lei,1.68
Superior Tribunal de Justiça,2021,dotacao_inicial,1.68
Superior Tribunal de Justiça,2021,dotacao_atual,1.67
Superior Tribunal de Justiça,2021,empenhado,1.5899999999999999
Superior Tribunal de Justiça,2021,liquidado,1.5499999999999998
Superior Tribunal de Justiça,2021,pago,1.5399999999999998
Superior Tribunal de Justiça,2022,projeto_de_lei,1.8199999999999998
Superior Tribunal de Justiça,2022,dotacao_inicial,1.8099999999999998
Superior Tribunal de Justiça,2022,dotacao_atual,1.8199999999999998
Superior Tribunal de Justiça,2022,empenhado,1.65
Superior Tribunal de Justiça,2022,liquidado,1.5999999999999999
Superior Tribunal de Justiça,2022,pago,1.5899999999999999
Superior Tribunal de Justiça,2023,projeto_de_lei,2.03
Superior Tribunal de Justiça,2023,dotacao_inicial,2.03
Superior Tribunal de Justiça,2023,dotacao_atual,2.03
Superior Tribunal de Justiça,2023,empenhado,1.51
Superior Tribunal de Justiça,2023,liquidado,0.38
Superior Tribunal de Justiça,2023,pago,0.37
Supremo Tribunal Federal,2018,projeto_de_lei,0.7000000000000001
Supremo Tribunal Federal,2018,dotacao_inicial,0.7000000000000001
Supremo Tribunal Federal,2018,dotacao_atual,0.7100000000000001
Supremo Tribunal Federal,2018,empenhado,0.67
Supremo Tribunal Federal,2018,liquidado,0.63
Supremo Tribunal Federal,2018,pago,0.63
Supremo Tribunal Federal,2019,projeto_de_lei,0.7799999999999999
Supremo Tribunal Federal,2019,dotacao_inicial,0.7799999999999999
Supremo Tribunal Federal,2019,dotacao_atual,0.78
Supremo Tribunal Federal,2019,empenhado,0.7200000000000001
Supremo Tribunal Federal,2019,liquidado,0.7000000000000001
Supremo Tribunal Federal,2019,pago,0.7000000000000001
Supremo Tribunal Federal,2020,projeto_de_lei,0.6900000000000001
Supremo Tribunal Federal,2020,dotacao_inicial,0.6900000000000001
Supremo Tribunal Federal,2020,dotacao_atual,0.6900000000000001
Supremo Tribunal Federal,2020,empenhado,0.68
Supremo Tribunal Federal,2020,liquidado,0.66
Supremo Tribunal Federal,2020,pago,0.66
Supremo Tribunal Federal,2021,projeto_de_lei,0.7000000000000001
